type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10818379,-71.53881392,41.10818379,-71.53881392,,FALSE,FALSE,,,1.58,,,2017/07/05 15:23:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:23,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10794306,-71.53924081,41.10794306,-71.53924081,,FALSE,FALSE,,,0.62,,,2017/07/05 15:23:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:23,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10762287,-71.5392777,41.10762287,-71.5392777,,FALSE,FALSE,,,1.58,,,2017/07/05 15:24:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10744936,-71.53896522,41.10744936,-71.53896522,,FALSE,FALSE,,,3.02,,,2017/07/05 15:24:12+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10728634,-71.53848435,41.10728634,-71.53848435,,FALSE,FALSE,,,4.94,,,2017/07/05 15:24:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10713814,-71.53800683,41.10713814,-71.53800683,,FALSE,FALSE,,,6.39,,,2017/07/05 15:24:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10692466,-71.53772285,41.10692466,-71.53772285,,FALSE,FALSE,,,6.87,,,2017/07/05 15:24:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10687026,-71.53767901,41.10687026,-71.53767901,,FALSE,FALSE,,,7.83,,,2017/07/05 15:24:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:24,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10680656,-71.53763593,41.10680656,-71.53763593,,FALSE,FALSE,,,6.87,,,2017/07/05 15:25:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10671863,-71.53756301,41.10671863,-71.53756301,,FALSE,FALSE,,,7.35,,,2017/07/05 15:25:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10666951,-71.53751431,41.10666951,-71.53751431,,FALSE,FALSE,,,7.83,,,2017/07/05 15:25:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10662953,-71.53750618,41.10662953,-71.53750618,,FALSE,FALSE,,,8.31,,,2017/07/05 15:25:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10661117,-71.53747014,41.10661117,-71.53747014,,FALSE,FALSE,,,8.79,,,2017/07/05 15:25:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1065929,-71.53744415,41.1065929,-71.53744415,,FALSE,FALSE,,,9.27,,,2017/07/05 15:25:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:25,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10654881,-71.5373833,41.10654881,-71.5373833,,FALSE,FALSE,,,9.75,,,2017/07/05 15:26:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10648762,-71.537216,41.10648762,-71.537216,,FALSE,FALSE,,,9.27,,,2017/07/05 15:26:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10647254,-71.53717283,41.10647254,-71.53717283,,FALSE,FALSE,,,10.23,,,2017/07/05 15:26:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10647078,-71.53716696,41.10647078,-71.53716696,,FALSE,FALSE,,,11.19,,,2017/07/05 15:26:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:26,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10646005,-71.53720602,41.10646005,-71.53720602,,FALSE,FALSE,,,11.67,,,2017/07/05 15:27:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10645351,-71.53728817,41.10645351,-71.53728817,,FALSE,FALSE,,,11.19,,,2017/07/05 15:27:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10646918,-71.53730292,41.10646918,-71.53730292,,FALSE,FALSE,,,10.71,,,2017/07/05 15:27:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.106552,-71.53735212,41.106552,-71.53735212,,FALSE,FALSE,,,10.23,,,2017/07/05 15:27:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10676431,-71.53758162,41.10676431,-71.53758162,,FALSE,FALSE,,,10.71,,,2017/07/05 15:27:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10701258,-71.53805679,41.10701258,-71.53805679,,FALSE,FALSE,,,10.71,,,2017/07/05 15:27:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10712482,-71.53854277,41.10712482,-71.53854277,,FALSE,FALSE,,,10.23,,,2017/07/05 15:28:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10721366,-71.53922028,41.10721366,-71.53922028,,FALSE,FALSE,,,9.27,,,2017/07/05 15:28:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10725381,-71.53954047,41.10725381,-71.53954047,,FALSE,FALSE,,,7.35,,,2017/07/05 15:28:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10733805,-71.54017179,41.10733805,-71.54017179,,FALSE,FALSE,,,6.87,,,2017/07/05 15:28:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10741357,-71.54091024,41.10741357,-71.54091024,,FALSE,FALSE,,,6.87,,,2017/07/05 15:29:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10757979,-71.54168489,41.10757979,-71.54168489,,FALSE,FALSE,,,6.39,,,2017/07/05 15:29:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10776285,-71.54242208,41.10776285,-71.54242208,,FALSE,FALSE,,,6.39,,,2017/07/05 15:29:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10779696,-71.54257824,41.10779696,-71.54257824,,FALSE,FALSE,,,6.39,,,2017/07/05 15:29:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10802713,-71.54342397,41.10802713,-71.54342397,,FALSE,FALSE,,,6.87,,,2017/07/05 15:29:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10813945,-71.54418161,41.10813945,-71.54418161,,FALSE,FALSE,,,7.35,,,2017/07/05 15:30:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10825352,-71.54459995,41.10825352,-71.54459995,,FALSE,FALSE,,,7.35,,,2017/07/05 15:30:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10831731,-71.5448592,41.10831731,-71.5448592,,FALSE,FALSE,,,7.35,,,2017/07/05 15:30:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10854186,-71.54563964,41.10854186,-71.54563964,,FALSE,FALSE,,,6.87,,,2017/07/05 15:30:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10871679,-71.54616242,41.10871679,-71.54616242,,FALSE,FALSE,,,6.87,,,2017/07/05 15:30:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10899122,-71.54708577,41.10899122,-71.54708577,,FALSE,FALSE,,,7.35,,,2017/07/05 15:31:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10940469,-71.54772959,41.10940469,-71.54772959,,FALSE,FALSE,,,7.35,,,2017/07/05 15:31:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10948759,-71.54785397,41.10948759,-71.54785397,,FALSE,FALSE,,,7.35,,,2017/07/05 15:31:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.10984625,-71.54875947,41.10984625,-71.54875947,,FALSE,FALSE,,,7.83,,,2017/07/05 15:31:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11023073,-71.54984233,41.11023073,-71.54984233,,FALSE,FALSE,,,7.83,,,2017/07/05 15:31:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11048462,-71.55053895,41.11048462,-71.55053895,,FALSE,FALSE,,,7.83,,,2017/07/05 15:32:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11087639,-71.55146808,41.11087639,-71.55146808,,FALSE,FALSE,,,7.83,,,2017/07/05 15:32:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11121426,-71.55226453,41.11121426,-71.55226453,,FALSE,FALSE,,,7.83,,,2017/07/05 15:32:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11156605,-71.55297238,41.11156605,-71.55297238,,FALSE,FALSE,,,7.83,,,2017/07/05 15:32:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1120066,-71.55372592,41.1120066,-71.55372592,,FALSE,FALSE,,,7.35,,,2017/07/05 15:33:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11246761,-71.55438884,41.11246761,-71.55438884,,FALSE,FALSE,,,7.83,,,2017/07/05 15:33:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11311955,-71.55522477,41.11311955,-71.55522477,,FALSE,FALSE,,,7.83,,,2017/07/05 15:33:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11378742,-71.55593312,41.11378742,-71.55593312,,FALSE,FALSE,,,8.31,,,2017/07/05 15:34:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11430316,-71.55655623,41.11430316,-71.55655623,,FALSE,FALSE,,,8.31,,,2017/07/05 15:34:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11467943,-71.55715655,41.11467943,-71.55715655,,FALSE,FALSE,,,8.31,,,2017/07/05 15:34:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11483944,-71.55744757,41.11483944,-71.55744757,,FALSE,FALSE,,,7.35,,,2017/07/05 15:34:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1152183,-71.5582021,41.1152183,-71.5582021,,FALSE,FALSE,,,6.39,,,2017/07/05 15:34:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11543271,-71.5586611,41.11543271,-71.5586611,,FALSE,FALSE,,,5.91,,,2017/07/05 15:35:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11554218,-71.55887308,41.11554218,-71.55887308,,FALSE,FALSE,,,0.14,,,2017/07/05 15:35:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11564586,-71.5590848,41.11564586,-71.5590848,,FALSE,FALSE,,,2.06,,,2017/07/05 15:35:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11571409,-71.55922411,41.11571409,-71.55922411,,FALSE,FALSE,,,7.35,,,2017/07/05 15:35:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11576824,-71.55932327,41.11576824,-71.55932327,,FALSE,FALSE,,,8.79,,,2017/07/05 15:35:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11618859,-71.56015794,41.11618859,-71.56015794,,FALSE,FALSE,,,7.83,,,2017/07/05 15:35:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11662596,-71.5609942,41.11662596,-71.5609942,,FALSE,FALSE,,,7.83,,,2017/07/05 15:35:52+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1170598,-71.56179132,41.1170598,-71.56179132,,FALSE,FALSE,,,8.31,,,2017/07/05 15:36:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11753715,-71.56269128,41.11753715,-71.56269128,,FALSE,FALSE,,,8.31,,,2017/07/05 15:36:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11795952,-71.56361212,41.11795952,-71.56361212,,FALSE,FALSE,,,8.31,,,2017/07/05 15:36:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1183253,-71.56459733,41.1183253,-71.56459733,,FALSE,FALSE,,,7.83,,,2017/07/05 15:37:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11847551,-71.56498918,41.11847551,-71.56498918,,FALSE,FALSE,,,7.35,,,2017/07/05 15:37:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1187874,-71.56580122,41.1187874,-71.56580122,,FALSE,FALSE,,,6.87,,,2017/07/05 15:37:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11912049,-71.56669524,41.11912049,-71.56669524,,FALSE,FALSE,,,3.98,,,2017/07/05 15:37:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11943834,-71.56762135,41.11943834,-71.56762135,,FALSE,FALSE,,,1.58,,,2017/07/05 15:37:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.11980923,-71.56862332,41.11980923,-71.56862332,,FALSE,FALSE,,,0.14,,,2017/07/05 15:38:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1203062,-71.56998488,41.1203062,-71.56998488,,FALSE,FALSE,,,1.58,,,2017/07/05 15:38:39+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12067064,-71.57100437,41.12067064,-71.57100437,,FALSE,FALSE,,,0.62,,,2017/07/05 15:38:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12080107,-71.57132624,41.12080107,-71.57132624,,FALSE,FALSE,,,-0.82,,,2017/07/05 15:39:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12117046,-71.57233207,41.12117046,-71.57233207,,FALSE,FALSE,,,2.06,,,2017/07/05 15:39:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12143449,-71.57300706,41.12143449,-71.57300706,,FALSE,FALSE,,,2.06,,,2017/07/05 15:39:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12159584,-71.5734627,41.12159584,-71.5734627,,FALSE,FALSE,,,3.02,,,2017/07/05 15:39:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12194603,-71.57444816,41.12194603,-71.57444816,,FALSE,FALSE,,,4.94,,,2017/07/05 15:39:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12205852,-71.57481235,41.12205852,-71.57481235,,FALSE,FALSE,,,3.5,,,2017/07/05 15:40:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12219405,-71.5751395,41.12219405,-71.5751395,,FALSE,FALSE,,,-9.96,,,2017/07/05 15:40:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12222096,-71.5751975,41.12222096,-71.5751975,,FALSE,FALSE,,,4.46,,,2017/07/05 15:40:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12229564,-71.57536699,41.12229564,-71.57536699,,FALSE,FALSE,,,0.14,,,2017/07/05 15:40:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12231995,-71.57542272,41.12231995,-71.57542272,,FALSE,FALSE,,,4.94,,,2017/07/05 15:40:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12243822,-71.57569631,41.12243822,-71.57569631,,FALSE,FALSE,,,0.62,,,2017/07/05 15:40:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12246278,-71.57575314,41.12246278,-71.57575314,,FALSE,FALSE,,,6.87,,,2017/07/05 15:40:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12253025,-71.57591977,41.12253025,-71.57591977,,FALSE,FALSE,,,2.06,,,2017/07/05 15:40:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1225507,-71.57597342,41.1225507,-71.57597342,,FALSE,FALSE,,,6.87,,,2017/07/05 15:40:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12257157,-71.57603058,41.12257157,-71.57603058,,FALSE,FALSE,,,6.39,,,2017/07/05 15:40:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12260234,-71.57614608,41.12260234,-71.57614608,,FALSE,FALSE,,,6.39,,,2017/07/05 15:40:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12299344,-71.57724252,41.12299344,-71.57724252,,FALSE,FALSE,,,6.39,,,2017/07/05 15:40:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12347389,-71.57853886,41.12347389,-71.57853886,,FALSE,FALSE,,,7.35,,,2017/07/05 15:41:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12390715,-71.57958082,41.12390715,-71.57958082,,FALSE,FALSE,,,7.83,,,2017/07/05 15:41:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12433898,-71.5806268,41.12433898,-71.5806268,,FALSE,FALSE,,,7.83,,,2017/07/05 15:41:49+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1247797,-71.58174519,41.1247797,-71.58174519,,FALSE,FALSE,,,7.83,,,2017/07/05 15:42:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12520316,-71.58278472,41.12520316,-71.58278472,,FALSE,FALSE,,,7.83,,,2017/07/05 15:42:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12567707,-71.58401744,41.12567707,-71.58401744,,FALSE,FALSE,,,8.31,,,2017/07/05 15:42:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1261198,-71.58513458,41.1261198,-71.58513458,,FALSE,FALSE,,,7.83,,,2017/07/05 15:43:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12658081,-71.5862767,41.12658081,-71.5862767,,FALSE,FALSE,,,7.83,,,2017/07/05 15:43:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12706671,-71.58744221,41.12706671,-71.58744221,,FALSE,FALSE,,,8.31,,,2017/07/05 15:43:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12751002,-71.58850587,41.12751002,-71.58850587,,FALSE,FALSE,,,8.31,,,2017/07/05 15:44:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12794857,-71.58957657,41.12794857,-71.58957657,,FALSE,FALSE,,,8.31,,,2017/07/05 15:44:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12841384,-71.59074895,41.12841384,-71.59074895,,FALSE,FALSE,,,8.31,,,2017/07/05 15:44:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1289233,-71.59195762,41.1289233,-71.59195762,,FALSE,FALSE,,,8.31,,,2017/07/05 15:45:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12941884,-71.59311248,41.12941884,-71.59311248,,FALSE,FALSE,,,8.31,,,2017/07/05 15:45:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12984405,-71.59411412,41.12984405,-71.59411412,,FALSE,FALSE,,,8.31,,,2017/07/05 15:45:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13023372,-71.59501542,41.13023372,-71.59501542,,FALSE,FALSE,,,8.31,,,2017/07/05 15:46:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13068249,-71.59605076,41.13068249,-71.59605076,,FALSE,FALSE,,,8.31,,,2017/07/05 15:46:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13105875,-71.59692901,41.13105875,-71.59692901,,FALSE,FALSE,,,7.83,,,2017/07/05 15:46:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1315698,-71.598121,41.1315698,-71.598121,,FALSE,FALSE,,,7.83,,,2017/07/05 15:47:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13207657,-71.59925457,41.13207657,-71.59925457,,FALSE,FALSE,,,7.83,,,2017/07/05 15:47:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13255124,-71.6003262,41.13255124,-71.6003262,,FALSE,FALSE,,,7.83,,,2017/07/05 15:47:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13297888,-71.60130847,41.13297888,-71.60130847,,FALSE,FALSE,,,7.83,,,2017/07/05 15:48:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13338549,-71.60223107,41.13338549,-71.60223107,,FALSE,FALSE,,,7.83,,,2017/07/05 15:48:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13381439,-71.60311586,41.13381439,-71.60311586,,FALSE,FALSE,,,6.39,,,2017/07/05 15:48:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13407867,-71.60369321,41.13407867,-71.60369321,,FALSE,FALSE,,,7.35,,,2017/07/05 15:49:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13436718,-71.60426896,41.13436718,-71.60426896,,FALSE,FALSE,,,5.42,,,2017/07/05 15:49:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13463875,-71.60485561,41.13463875,-71.60485561,,FALSE,FALSE,,,3.98,,,2017/07/05 15:49:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 11:49,,
